ID,iri_mean,iri_med,iri_min,iri_max,iri_stdev,speed_mean,speed_med,VPROMMS_ID,length,ACCESS_SCORE,POV_SCORE,RISK_SCORE,CRIT_SCORE,ROUGHNESS_SCORE,Access_weight,Pov_weight,Risk_weight,Crit_weight,Rough_weight,PCS
112,8.23833333333,7.8,3.92,14.34,2.80736346465,25.8025925926,25.025,Input VPROMMS: 214YD00016 (25.63 pct); 214YD00035 (25.13 pct); 214YD00013 (24.62 pct); 214YD00055 (24.12 pct); 214YD00015 (0.5 pct); ,1.75255840537,0,0.221900811676,0.390033927666,0.0,0.3697318832,0.25,0.2,0.2,0.25,0.1,0.159360136188
113,9.86166666667,8.875,7.56,13.45,2.5095451115,22.75,23.56,Input VPROMMS: 214YD00035 (26.0 pct); 214YD00016 (24.0 pct); 214YD00055 (24.0 pct); 214YD00013 (22.0 pct); 212TH00027 (4.0 pct); ,0.348498338909,0,0.0972483429845,0.389776306193,0.0,0.423161605187,0.25,0.2,0.2,0.25,0.1,0.139721090354
114,,,,,,,,,0.00118713918284,0,0.346553280368,0.390291549138,0.00265945493263,,0.25,0.2,0.2,0.25,0.1,0.148033829634
115,7.96333333333,7.78,7.65,8.46,0.435009578439,30.8766666667,31.1,Input VPROMMS: 214YD00038 (70.0 pct); 214YD00033 (20.0 pct); 213YD00011 (10.0 pct); ,0.286610931977,0,0.346553280368,0.392111610121,0.0,0.324415231415,0.25,0.2,0.2,0.25,0.1,0.180174501239
116,3.625,3.065,1.7,7.32,1.79522346039,27.24,25.515,Input VPROMMS: 214YD00033 (46.0 pct); 213YD00011 (24.0 pct); 212TH00030 (14.0 pct); Default Ro (10.0 pct); transit fr (4.0 pct); 214YD00038 (2.0 pct); ,0.839958101475,0,0.346553280368,0.450568338862,0.0158533912502,0.104645158514,0.25,0.2,0.2,0.25,0.1,0.17385218751
117,,,,,,,,return_1,0.423659706092,0,0.346553280368,0.480706164703,0.0,,0.25,0.2,0.2,0.25,0.1,0.165451889014
118,6.00916666667,5.7,3.31,10.92,2.12541528919,34.2666666667,35.32,212TH00008,0.296794297054,0,0.0,0.389780391588,0.000702870455234,0.249896009266,0.25,0.2,0.2,0.25,0.1,0.103121396858
119,15.985,9.92,7.18,36.92,14.0170788683,34.2475,33.86,Input VPROMMS: 212TH00024 (66.67 pct); 212TH00008 (29.17 pct); 214YD00016 (4.17 pct); ,0.802898442402,0,0.0,0.3924069476,8.3977530133e-05,0.740261626343,0.25,0.2,0.2,0.25,0.1,0.152528546537
120,7.06588235294,6.93,3.27,10.44,2.10680166017,31.1023529412,30.1,Input VPROMMS: 212YD00027 (40.0 pct); 212TH00027 (36.67 pct); 213YD00001 (23.33 pct); ,0.986965615574,0,0.148007608081,0.389986153311,0.366683846455,0.289896846676,0.25,0.2,0.2,0.25,0.1,0.22825939856
121,8.72307692308,8.85,4.18,11.11,1.61118168133,23.5092307692,23.86,Input VPROMMS: 214YD00016 (31.54 pct); 214YD00055 (30.0 pct); 214YD00029 (28.46 pct); 214YD00035 (9.23 pct); 213YD00001 (0.77 pct); ,1.12038088199,0,0.0993834365891,0.400133995763,0.000109197458438,0.37287712019,0.25,0.2,0.2,0.25,0.1,0.137218497854
122,6.46,6.34,3.96,10.0,1.64701401707,33.937,34.31,212TH00008,0.472329201453,0,0.0,0.389746004314,0.000335352955376,0.26657486795,0.25,0.2,0.2,0.25,0.1,0.104690525897
123,3.45,2.92,2.6,5.36,1.28351081024,29.2225,29.265,Input VPROMMS: return_1 (56.0 pct); Default Ro (44.0 pct); ,0.420977393694,0,0.280383671191,0.392970297904,0.0158533912502,0.0827802102047,0.25,0.2,0.2,0.25,0.1,0.146912162652
124,4.59,5.16,2.53,6.76,1.41572517735,27.8526315789,28.43,Input VPROMMS: 212TH00027 (29.76 pct); 213YD00001 (28.57 pct); 212YD00027 (28.57 pct); 212TH00008 (8.33 pct); 214YD00016 (2.38 pct); 214YD00055 (2.38 pct); ,0.91536197088,0,0.198766873178,0.389955896577,0.000973172291098,0.175887776069,0.25,0.2,0.2,0.25,0.1,0.135576624631
125,5.03875,4.985,3.85,6.48,0.759651000695,29.69375,29.07,Input VPROMMS: 214YD00036 (50.0 pct); 214YD00004 (50.0 pct); ,0.46368123624,0,0.280383671191,0.390256750022,0.0,0.176741665501,0.25,0.2,0.2,0.25,0.1,0.151802250793
126,,,,,,,,214YD00043,0.346511986999,0,0.280383671191,0.390255608539,0.0,,0.25,0.2,0.2,0.25,0.1,0.134127855946
127,6.40761904762,6.0,3.69,11.86,2.02778920197,31.0457142857,30.3,212TH00008,0.329882021767,0,0.0,0.389711617039,0.000335352955376,0.273877271468,0.25,0.2,0.2,0.25,0.1,0.105413888793
128,,,,,,,,214YD00035,0.70703530214,0,0.0,0.389803651577,0.0,,0.25,0.2,0.2,0.25,0.1,0.0779607303154
129,9.55,9.55,9.55,9.55,,30.58,30.58,Input VPROMMS: 214YD00035 (45.45 pct); 212TH00024 (36.36 pct); 214YD00053 (9.09 pct); 214YD00055 (9.09 pct); ,0.186555843562,0,0.0,0.390317066798,0.000118312217218,0.412018460148,0.25,0.2,0.2,0.25,0.1,0.119294837429
130,2.85,2.85,2.85,2.85,,31.3,31.3,Input VPROMMS: 214YD00043 (50.0 pct); Default Ro (33.33 pct); return_1 (16.67 pct); ,0.0660066398995,0,0.214214062014,0.390221944021,0.0158533912502,0.0516367782953,0.25,0.2,0.2,0.25,0.1,0.130014226849
131,3.0,3.0,3.0,3.0,,28.55,28.55,Input VPROMMS: Default Ro (44.83 pct); return_1 (44.83 pct); 214YD00042 (10.34 pct); ,0.880154117893,0,0.214214062014,0.400804966648,0.00204730678195,0.059705024904,0.25,0.2,0.2,0.25,0.1,0.129486134918
132,9.375,9.375,9.31,9.44,0.0919238815543,21.54,21.54,214YD00043,0.378701959546,0,0.214214062014,0.390446487746,0.0,0.402955129791,0.25,0.2,0.2,0.25,0.1,0.161227622931
133,8.085,6.945,5.47,12.71,2.4362513393,24.1,22.4,Input VPROMMS: 214YD00054 (54.74 pct); 214YD00053 (25.26 pct); Default Ro (13.68 pct); 214YD00016 (4.21 pct); 214YD00029 (2.11 pct); ,0.778492718163,0,0.0,0.389711617039,0.000337502085376,0.332115924567,0.25,0.2,0.2,0.25,0.1,0.111238291386
134,10.5595238095,8.78,5.85,46.12,8.29814285017,31.2476190476,31.31,Input VPROMMS: 212TH00024 (64.29 pct); 214YD00081 (20.54 pct); 214YD00082 (13.39 pct); 214YD00053 (0.89 pct); 214YD00055 (0.89 pct); ,3.23205600989,0,0.0703179534228,0.483598742279,0.00203860041238,0.766104348298,0.25,0.2,0.2,0.25,0.1,0.187903424073
135,6.35975609756,6.17,3.79,10.15,1.62674442954,33.2848780488,34.75,212TH00008,0.775992146181,0,0.0993834365891,0.390182272156,0.00148992658691,0.261248513278,0.25,0.2,0.2,0.25,0.1,0.124410474724
136,11.81,11.81,11.81,11.81,,20.15,20.15,214YD00041,0.456600792005,0,0.214214062014,0.397758559576,0.0,0.533580042385,0.25,0.2,0.2,0.25,0.1,0.175752528557
137,10.72,10.72,10.72,10.72,,20.74,20.74,214YD00043,0.471590364052,0,0.214214062014,0.398075772844,0.0,0.474950783696,0.25,0.2,0.2,0.25,0.1,0.169953045341
138,6.91017857143,6.46,3.56,14.64,2.60067787742,34.3169642857,34.84,212TH00008,3.53127437733,0,0.206490467596,0.523088125623,0.00268310486012,0.320633080733,0.25,0.2,0.2,0.25,0.1,0.178649802932
139,4.77384615385,4.74,2.53,8.35,1.81843585929,25.9276923077,25.87,Input VPROMMS: 212TH00008 (68.29 pct); 212YD00027 (12.2 pct); 213YD00001 (7.32 pct); Default Ro (7.32 pct); 212TH00027 (4.88 pct); ,0.116555359902,0,0.198766873178,0.389706707963,0.00192863251306,0.180426681981,0.25,0.2,0.2,0.25,0.1,0.136219542555
140,7.12375,6.77,6.26,8.81,0.888448688124,26.05,26.115,214YD00042,0.850046876949,0,0.214214062014,0.406780308111,0.0,0.283592144755,0.25,0.2,0.2,0.25,0.1,0.1525580885
141,6.5637254902,6.5,2.76,10.89,2.01402455154,28.927745098,29.1,Input VPROMMS: 212TH00027 (39.68 pct); 212YD00027 (30.16 pct); 213YD00001 (28.31 pct); 212TH00008 (1.59 pct); Default Ro (0.26 pct); ,4.42643436725,0,0.161852124038,0.504500757125,0.00292951714022,0.275416189691,0.25,0.2,0.2,0.25,0.1,0.161544574487
142,,,,,,,,214YD00042,0.144827193201,0,0.214214062014,0.409978345169,0.0,,0.25,0.2,0.2,0.25,0.1,0.124838481437
143,,,,,,,,Input VPROMMS: 214YD00042 (66.67 pct); 214YD00043 (33.33 pct); ,0.0215526897296,0,0.214214062014,0.413699906663,0.0,,0.25,0.2,0.2,0.25,0.1,0.125582793735
144,8.3225,7.79,3.86,13.85,5.22570808599,26.135,27.105,Input VPROMMS: 214YD00043 (65.52 pct); 214YD00041 (24.14 pct); 212TH00008 (10.34 pct); ,0.661928634358,0,0.214214062014,0.456316022288,0.0,0.364267887303,0.25,0.2,0.2,0.25,0.1,0.170532805591
145,,,,,,,,Input VPROMMS: 214YD00042 (66.67 pct); 214YD00041 (33.33 pct); ,0.0424469003442,0,0.214214062014,0.408383642288,0.0,,0.25,0.2,0.2,0.25,0.1,0.12451954086
146,,,,,,,,214YD00042,0.322489446473,0,0.214214062014,0.397348532745,0.0,,0.25,0.2,0.2,0.25,0.1,0.122312518952
147,11.055,10.73,10.35,12.41,0.926120942426,26.8725,27.175,Input VPROMMS: 214YD00041 (60.71 pct); 212TH00008 (35.71 pct); Default Ro (3.57 pct); ,0.593059944504,0,0.214214062014,0.424995036781,0.0,0.493265703497,0.25,0.2,0.2,0.25,0.1,0.177168390109
148,2.6,2.6,2.6,2.6,,33.49,33.49,Input VPROMMS: Default Ro (50.0 pct); return_1 (50.0 pct); ,0.542443439681,0,0.214214062014,0.397270942062,0.00226400320665,0.0381897006143,0.25,0.2,0.2,0.25,0.1,0.126681971678
149,6.42307692308,6.02,3.86,9.58,2.19342344527,32.8192307692,36.38,212TH00008,0.262660621155,0,0.214214062014,0.442016319769,0.000518646714112,0.250992808089,0.25,0.2,0.2,0.25,0.1,0.156475018844
150,5.81,5.81,5.81,5.81,,38.85,38.85,212TH00008,0.00522341244724,0,0.214214062014,0.451078963345,0.00557547079941,0.210850178039,0.25,0.2,0.2,0.25,0.1,0.155537490576
151,,,,,,,,214YD00041,0.392794759387,0,0.214214062014,0.492188170751,0.0,,0.25,0.2,0.2,0.25,0.1,0.141280446553
152,8.43142857143,7.82,4.73,15.79,2.83056581926,24.56,23.13,212TH00008,0.380904411432,0,0.214214062014,0.398518472468,0.000392778284935,0.391371432875,0.25,0.2,0.2,0.25,0.1,0.161781844755
153,,,,,,,,212TH00008,0.00492174602803,0,0.214214062014,0.419862563986,0.000392778284935,,0.25,0.2,0.2,0.25,0.1,0.126913519771
154,9.96285714286,9.46,6.12,14.71,3.12399698189,22.6214285714,23.64,Input VPROMMS: 214YD00041 (58.0 pct); 214YD00040 (38.0 pct); 212TH00008 (4.0 pct); ,1.20729344268,0,0.214214062014,0.411473152539,0.0,0.448394726287,0.25,0.2,0.2,0.25,0.1,0.169976915539
155,,,,,,,,Input VPROMMS: return_1 (69.23 pct); 212TH00008 (30.77 pct); ,0.784007492152,0,0.214214062014,0.395976627522,0.00187823960598,,0.25,0.2,0.2,0.25,0.1,0.122507697809
156,9.11142857143,9.355,7.52,10.86,1.10108238456,33.3642857143,33.645,214YD00040,3.33197670393,0,0.215952774146,0.535225183079,0.0,0.406539736499,0.25,0.2,0.2,0.25,0.1,0.190889565095
157,9.05,9.05,9.05,9.05,,22.62,22.62,Input VPROMMS: return_1 (72.41 pct); 214YD00039 (13.79 pct); 214YD00040 (13.79 pct); ,1.51954009869,0,0.223676368564,0.390880753491,0.00654632015822,0.385124304786,0.25,0.2,0.2,0.25,0.1,0.163060434929
158,2.60034482759,2.65,1.85,3.48,0.406012691204,28.3806896552,27.28,Input VPROMMS: 213YD00008 (73.84 pct); 214YD00082 (26.16 pct); ,3.07134658492,0,0.711644129514,0.40039882718,0.0,0.0452378240885,0.25,0.2,0.2,0.25,0.1,0.226932373748
159,10.365,9.015,7.29,30.77,5.60070590789,33.890625,35.38,Input VPROMMS: 212TH00024 (50.52 pct); 214YD00081 (49.48 pct); ,2.4136449223,0,0.567466194271,0.390636816441,0.00267440881872,0.61525759222,0.25,0.2,0.2,0.25,0.1,0.253814963569
160,8.38222222222,8.2,7.25,9.71,0.794068287016,30.28,28.28,214YD00083,2.7624047095,0,0.140635906846,0.40524800528,0.0,0.351518563541,0.25,0.2,0.2,0.25,0.1,0.144328638779
161,,,,,,,,214YD00084,0.229168273602,0,0.140635906846,0.484044845876,0.0,,0.25,0.2,0.2,0.25,0.1,0.124936150544
162,,,,,,,,214YD00040,0.0150406698458,0,0.233138675114,0.390013156215,0.376916151434,,0.25,0.2,0.2,0.25,0.1,0.218859404124
163,,,,,,,,214YD00040,0.0453876551641,0,0.233138675114,0.390013156215,0.376916151434,,0.25,0.2,0.2,0.25,0.1,0.218859404124
164,,,,,,,,Input VPROMMS: return_1 (50.0 pct); 214YD00095 (42.19 pct); 212TH00008 (7.81 pct); ,2.16162803403,0,0.179038025006,0.409254725528,0.00674604580069,,0.25,0.2,0.2,0.25,0.1,0.119345061557
165,,,,,,,,214YD00084,0.193442394408,0,0.140635906846,0.469805375197,0.0,,0.25,0.2,0.2,0.25,0.1,0.122088256409
166,7.98220779221,8.46,3.02,13.89,2.891689373,32.7390909091,33.7,212TH00047,3.9812577525,0,0.206317084408,0.48729029667,0.0,0.379972502298,0.25,0.2,0.2,0.25,0.1,0.176718726445
167,5.92166666667,6.475,3.26,8.62,2.17796617666,31.7,32.3,Input VPROMMS: 214YD00095 (30.77 pct); 212TH00027 (26.92 pct); 212YD00027 (26.92 pct); return_1 (15.38 pct); ,0.27659673612,0,0.124937374898,0.397074801654,0.00268247393564,0.249425361547,0.25,0.2,0.2,0.25,0.1,0.130015589949
168,2.2,2.24,1.74,2.62,0.441361529814,29.7366666667,30.79,Input VPROMMS: return_1 (60.0 pct); Default Ro (18.67 pct); 214YD00095 (17.33 pct); 212TH00047 (4.0 pct); ,2.84356927556,0,0.549931823414,0.40516851831,0.0032172049326,0.0200092515894,0.25,0.2,0.2,0.25,0.1,0.193825294737
169,5.85857142857,5.285,4.43,9.27,1.50547644972,26.9292857143,27.65,Input VPROMMS: 212TH00027 (36.46 pct); 212YD00027 (32.29 pct); 214YD00094 (31.25 pct); ,1.05848355472,0,0.324897735121,0.394532094196,0.000139505021663,0.223966841812,0.25,0.2,0.2,0.25,0.1,0.1663175263
170,8.6075,7.9,6.85,11.78,2.28535008259,25.4025,22.82,214YD00065,0.916023690856,0,0.524858095344,0.399736588097,0.0,0.363165226933,0.25,0.2,0.2,0.25,0.1,0.221235459381
171,,,,,,,,Input VPROMMS: 214YD00094 (55.0 pct); 214YD00066 (35.0 pct); 212TH00027 (5.0 pct); 212YD00027 (5.0 pct); ,0.334532607255,0,0.524858095344,0.425833421106,0.0,,0.25,0.2,0.2,0.25,0.1,0.19013830329
172,8.04333333333,8.43,7.12,8.58,0.803139672369,23.5633333333,21.49,214YD00090,0.606658560899,0,0.994296481696,0.396159118295,0.0,0.344263118072,0.25,0.2,0.2,0.25,0.1,0.312517431805
173,6.86666666667,6.83,5.72,8.86,0.964950471146,31.1777777778,31.08,Input VPROMMS: 212TH00027 (63.01 pct); 212YD00027 (23.29 pct); 214YD00066 (10.96 pct); 214YD00097 (2.74 pct); ,2.00715655047,0,0.325869414778,0.450332490187,0.000139505021663,0.281779030448,0.25,0.2,0.2,0.25,0.1,0.183453160293
174,10.82,10.91,8.89,12.66,1.88661071766,32.4533333333,33.85,Input VPROMMS: 214YD00088 (52.63 pct); 212TH00024 (42.11 pct); 214YD00089 (5.26 pct); ,0.360681448771,0,0.994296481696,0.389663641136,0.00267440881872,0.492647137924,0.25,0.2,0.2,0.25,0.1,0.326725340563
175,9.45,9.92,6.7,11.69,1.74014941887,33.72,34.28,Input VPROMMS: 214YD00088 (45.28 pct); 212TH00024 (30.19 pct); 214YD00089 (22.64 pct); return_1 (1.89 pct); ,0.810268104271,0,0.997148240848,0.389697497619,0.00802445494875,0.431113310455,0.25,0.2,0.2,0.25,0.1,0.322486592476
176,,,,,,,,214YD00089,0.057261428184,0,0.994296481696,0.389699500986,0.44004833026,,0.25,0.2,0.2,0.25,0.1,0.386811279101
177,9.03,9.08,8.91,9.1,0.104403065089,28.3,28.86,214YD00099,0.749732979993,0,0.325869414778,0.508099166214,0.300857841156,0.385769764515,0.25,0.2,0.2,0.25,0.1,0.280585152939
178,,,,,,,,,0.0046917223285,0,1.0,0.389693490886,0.00428838008907,,0.25,0.2,0.2,0.25,0.1,0.279010793199
179,5.84162162162,6.36,2.14,11.25,2.49278905993,30.7510810811,30.82,Input VPROMMS: 212TH00047 (72.08 pct); 213YD00004 (25.97 pct); Default Ro (1.3 pct); 212TH00027 (0.65 pct); ,1.73478238215,0,0.707059071969,0.395703365341,0.000633151370824,0.267551779971,0.25,0.2,0.2,0.25,0.1,0.247465953302
180,3.785,3.785,2.52,5.05,1.7889801564,37.31,37.31,Input VPROMMS: Default Ro (33.33 pct); 212TH00024 (27.78 pct); return_1 (22.22 pct); 214YD00088 (16.67 pct); ,0.699743318341,0,1.0,0.387471069471,0.0018443451701,0.108733070129,0.25,0.2,0.2,0.25,0.1,0.2888286072
181,,,,,,,,214YD00088,0.943769790225,0,0.994296481696,0.383415039612,0.0,,0.25,0.2,0.2,0.25,0.1,0.275542304262
182,7.12904761905,7.15,3.29,11.22,2.94222008824,34.7985714286,35.71,Input VPROMMS: 212TH00047 (66.67 pct); 213YD00004 (29.33 pct); 214YD00099 (4.0 pct); ,0.984350812341,0,0.126880734212,0.416712033294,0.300857841156,0.305835212082,0.25,0.2,0.2,0.25,0.1,0.214516534998
183,,,,,,,,Input VPROMMS: 212TH00027 (50.0 pct); 213YD00004 (50.0 pct); ,0.00925295158734,0,0.126880734212,0.393368397584,0.00307434795061,,0.25,0.2,0.2,0.25,0.1,0.104818413347
184,6.3,5.89,5.39,8.03,1.21948076382,26.7225,25.84,212TH00027,0.41178274998,0,0.126880734212,0.387273218245,0.00216599752831,0.237690545091,0.25,0.2,0.2,0.25,0.1,0.127141344383
185,4.51,4.51,3.91,5.11,0.848528137424,31.8,31.8,Input VPROMMS: 212TH00024 (52.0 pct); Default Ro (45.33 pct); 214YD00072 (2.67 pct); ,3.32262785742,0,0.707059071969,0.402144412708,0.0018443451701,0.144152672741,0.25,0.2,0.2,0.25,0.1,0.236717050502
186,,,,,,,,return_1,0.647948674261,0,0.705646594217,0.395236071621,0.0,,0.25,0.2,0.2,0.25,0.1,0.220176533168
187,7.76230769231,7.81,5.49,9.74,1.31459850554,30.6892307692,28.98,212TH00027,1.76050687394,0,0.126880734212,0.385134539957,0.000853181972489,0.326453670473,0.25,0.2,0.2,0.25,0.1,0.135261717374
188,8.1525,8.19,7.47,8.76,0.667751201172,32.3575,32.815,214YD00097,0.533045868314,0,0.126880734212,0.391784747848,0.406931654011,0.340923760448,0.25,0.2,0.2,0.25,0.1,0.23955838596
189,10.1966666667,9.99,8.28,12.32,2.02791354188,32.3466666667,32.02,Input VPROMMS: 212TH00025 (53.47 pct); 213YD00010 (46.53 pct); ,3.7123074504,0,0.414606838954,0.458188346834,0.0,0.452664493619,0.25,0.2,0.2,0.25,0.1,0.21982548652
190,,,,,,,,214YD00100,0.519470000458,0,0.122643300955,0.382763273089,0.293203371308,,0.25,0.2,0.2,0.25,0.1,0.174382157636
191,7.795,7.795,7.0,8.59,1.12429978209,28.58,28.58,212TH00025,0.171330868655,0,0.122643300955,0.383483622017,0.0,0.32189614553,0.25,0.2,0.2,0.25,0.1,0.133414999147
192,8.11142857143,8.265,6.82,8.89,0.580713846424,33.8821428571,33.965,212TH00025,2.79462365012,0,0.123024614961,0.217993533764,0.293203371308,0.341025574037,0.25,0.2,0.2,0.25,0.1,0.175607029976
193,6.075,6.075,5.38,6.77,0.982878425849,29.68,29.68,Input VPROMMS: 214YD00096 (68.75 pct); 214YD00085 (31.25 pct); ,0.383017014015,0,0.126880734212,0.384477465371,0.000286725925773,0.228842367977,0.25,0.2,0.2,0.25,0.1,0.125227558196
194,10.3766666667,9.83,8.23,13.07,2.46587374643,34.03,33.99,212TH00027,0.297735002596,0,0.126880734212,0.387773976402,0.000405418857701,0.456268310438,0.25,0.2,0.2,0.25,0.1,0.148659127881
195,4.9,4.9,4.61,5.19,0.410121933088,31.845,31.845,Input VPROMMS: 214YD00085 (60.34 pct); 214YD00096 (37.93 pct); 214YD00099 (1.72 pct); ,1.27101600133,0,0.0877364336939,0.472293177372,0.336324445057,0.163462676291,0.25,0.2,0.2,0.25,0.1,0.212433301107
196,11.41,11.41,11.41,11.41,,20.92,20.92,214YD00098,0.527292893406,0,0.126880734212,0.387959196796,1.84482362566e-05,0.512064718095,0.25,0.2,0.2,0.25,0.1,0.15417907007
197,3.91,3.91,3.91,3.91,,33.85,33.85,Input VPROMMS: Default Ro (50.0 pct); 212TH00027 (25.0 pct); 212TH00024 (25.0 pct); ,0.0705567724268,0,0.126880734212,0.391086316679,0.00238841000401,0.108652387663,0.25,0.2,0.2,0.25,0.1,0.115055751446
198,,,,,,,,212TH00024,0.348999537857,0,0.126880734212,0.39086333458,0.000197330014827,,0.25,0.2,0.2,0.25,0.1,0.103598146262
199,7.94,8.55,5.04,10.11,1.82805300191,33.404,35.555,Input VPROMMS: 212TH00027 (50.0 pct); Default Ro (40.63 pct); 214YD00070 (9.38 pct); ,0.721413891569,0,0.126880734212,0.388881285255,0.00195671340728,0.352851318351,0.25,0.2,0.2,0.25,0.1,0.13892671408
200,11.41,11.41,11.41,11.41,,20.92,20.92,212TH00024,0.0441946736148,0,0.126880734212,0.391612088972,0.000244105159154,0.512064718095,0.25,0.2,0.2,0.25,0.1,0.154966062736
201,,,,,,,,212TH00024,0.687645466714,0,0.153432814688,0.389410459482,0.000244105159154,,0.25,0.2,0.2,0.25,0.1,0.108629681124
202,11.09,11.09,11.09,11.09,,20.98,20.98,214YD00098,0.496136481085,0,0.126880734212,0.387163640447,0.0,0.494852458664,0.25,0.2,0.2,0.25,0.1,0.152294120798
203,,,,,,,,214YD00087,1.57035827628,0,0.123405928968,0.198758273981,0.0,,0.25,0.2,0.2,0.25,0.1,0.0644328405898
204,7.36142857143,7.29,6.28,8.58,0.801756999168,34.0528571429,34.97,214YD00070,0.988333601939,0,0.153432814688,0.442707907818,0.000217718077064,0.299285844914,0.25,0.2,0.2,0.25,0.1,0.149211158512
205,6.635,6.635,5.75,7.52,1.2515790027,32.33,32.33,Input VPROMMS: Default Ro (58.33 pct); 212TH00027 (41.67 pct); ,0.271002314159,0,0.126880734212,0.385196910304,0.667545830573,0.259985799886,0.25,0.2,0.2,0.25,0.1,0.295300566535
206,3.91,3.91,3.91,3.91,,31.39,31.39,212TH00024,0.689871502875,0,0.179984895164,0.441451150418,0.0,0.108652387663,0.25,0.2,0.2,0.25,0.1,0.135152447883
207,5.33,5.33,4.74,5.92,0.8343860018,23.405,23.405,214YD00072,0.447534656495,0,0.179984895164,0.470693527265,0.000244105159154,0.188205299224,0.25,0.2,0.2,0.25,0.1,0.149017240698
208,,,,,,,,214YD00086,2.27447118666,0,0.123405928968,0.399439424403,0.0,,0.25,0.2,0.2,0.25,0.1,0.104569070674
209,6.42,6.5,5.12,7.25,0.796460921829,26.884,27.69,Input VPROMMS: 212TH00027 (26.92 pct); Default Ro (26.92 pct); 213YD00010 (23.08 pct); 212TH00025 (23.08 pct); ,0.218698274703,0,0.153432814688,0.385454017931,0.667545830573,0.248179265682,0.25,0.2,0.2,0.25,0.1,0.299481750735
210,8.77083333333,7.095,4.0,20.01,4.64622419556,30.5795833333,31.705,Input VPROMMS: 212TH00025 (68.33 pct); 213YD00010 (18.33 pct); 214YD00071 (13.33 pct); ,4.05451136973,0,0.113056485225,0.241040064564,0.000608097958922,0.411269906157,0.25,0.2,0.2,0.25,0.1,0.112098325063
211,8.04259259259,7.75,5.34,10.64,1.35968772601,31.4174074074,31.81,Input VPROMMS: Default Ro (54.92 pct); 212TH00027 (25.41 pct); 214YD00071 (19.67 pct); ,3.95118226927,0,0.113056485225,0.283862475618,0.000219063347859,0.334899967687,0.25,0.2,0.2,0.25,0.1,0.112928554774
212,6.925,6.99,6.61,7.11,0.22708295107,32.6075,32.77,214YD00070,0.378145532272,0,0.179984895164,0.561039617098,0.0,0.273217724324,0.25,0.2,0.2,0.25,0.1,0.175526674885
213,,,,,,,,,0.000224811466952,0,0.179984895164,0.561039617098,0.000244105159154,,0.25,0.2,0.2,0.25,0.1,0.148265928742
214,6.10666666667,6.21,4.6,7.74,1.27872853517,29.3916666667,27.775,214YD00072,0.709711215302,0,0.179984895164,0.375193209483,0.401540833668,0.23960899484,0.25,0.2,0.2,0.25,0.1,0.23538172883
215,,,,,,,,214YD00086,0.562727351522,0,0.123405928968,0.196781407817,0.0,,0.25,0.2,0.2,0.25,0.1,0.064037467357
216,,,,,,,,214YD00087,0.149193763884,0,0.123405928968,0.0116920860463,0.385735960743,,0.25,0.2,0.2,0.25,0.1,0.123453593189
217,,,,,,,,Input VPROMMS: 214YD00087 (66.67 pct); 214YD00086 (33.33 pct); ,0.0390771827452,0,0.123405928968,0.00905710307491,0.385735960743,,0.25,0.2,0.2,0.25,0.1,0.122926596594
218,,,,,,,,214YD00086,0.615303986547,0,0.123405928968,0.0079523556729,0.0,,0.25,0.2,0.2,0.25,0.1,0.0262716569282
219,9.066,8.83,7.94,10.88,1.0924879862,37.022,38.17,212TH00025,2.48502529769,0,0.124721258624,0.157192225594,0.515858699876,0.391826328302,0.25,0.2,0.2,0.25,0.1,0.224530004643
220,8.39,8.39,8.39,8.39,,22.02,22.02,Input VPROMMS: 214YD00074 (61.9 pct); 214YD00073 (38.1 pct); ,0.312251451873,0,0.12603658828,0.380668146461,0.0,0.349624019708,0.25,0.2,0.2,0.25,0.1,0.136303348919
221,10.1166666667,9.46,9.14,11.75,1.42352847999,36.77,38.13,212TH00025,1.12090832684,0,0.12603658828,0.252165069542,0.515858699876,0.433623431623,0.25,0.2,0.2,0.25,0.1,0.247967349696
222,4.57,4.475,4.18,5.15,0.468259187488,29.715,28.84,Default Ro,0.512023039593,0,0.046128075286,0.0170173529634,0.0,0.145228438956,0.25,0.2,0.2,0.25,0.1,0.0271519295455
223,7.395,7.335,5.56,8.68,0.985693111009,26.9491666667,26.9,Input VPROMMS: 214YD00076 (56.52 pct); 214YD00074 (43.48 pct); ,2.06764922619,0,0.12603658828,0.106156267915,0.0,0.29812171219,0.25,0.2,0.2,0.25,0.1,0.076250742458
224,9.59285714286,9.19,7.24,13.82,2.14477438041,35.4614285714,35.95,212TH00025,1.71122010574,0,0.12603658828,0.195408641019,0.515858699876,0.434140823945,0.25,0.2,0.2,0.25,0.1,0.236667803223
225,9.878,9.81,8.39,11.85,1.00076415248,23.457,23.29,214YD00069,1.10198197791,0,0.046128075286,0.104464354182,0.0,0.440676872102,0.25,0.2,0.2,0.25,0.1,0.0741861731038
226,7.534,7.58,6.53,8.87,1.02407519255,25.302,27.15,214YD00071,0.525795349942,0,0.046128075286,0.00897407957284,0.00183565046549,0.314037673333,0.25,0.2,0.2,0.25,0.1,0.0428831109214
227,12.7307142857,11.085,4.94,41.14,9.36534320229,31.6971428571,31.595,212TH00025,6.46440965808,0,0.158453224562,0.242433314646,0.607894847473,0.79370415507,0.25,0.2,0.2,0.25,0.1,0.311521435217
