,lines,shapely,length,start,end
1167,"LINESTRING (105.6553110903019 19.97721058000902, 105.6552990951783 19.97721208649663)","LINESTRING (105.6553110903019 19.97721058000902, 105.6552990951783 19.97721208649663)",1.2660311097,POINT (105.6553110903019 19.97721058000902),POINT (105.6552990951783 19.97721208649663)
1170,"LINESTRING (105.6554778461296 19.97373194923469, 105.6554223367099 19.97372778271908)","LINESTRING (105.6554778461296 19.97373194923469, 105.6554223367099 19.97372778271908)",5.82615031122,POINT (105.6554778461296 19.97373194923469),POINT (105.6554223367099 19.97372778271908)
1172,"LINESTRING (105.65554110668 19.97422831309151, 105.6555528762885 19.9742219475576)","LINESTRING (105.65554110668 19.97422831309151, 105.6555528762885 19.9742219475576)",1.41868923553,POINT (105.65554110668 19.97422831309151),POINT (105.6555528762885 19.9742219475576)
1173,"LINESTRING (105.6569211361062 19.9963977349823, 105.6568402206547 19.99637743807799)","LINESTRING (105.6569211361062 19.9963977349823, 105.6568402206547 19.99637743807799)",8.75781448914,POINT (105.6569211361062 19.9963977349823),POINT (105.6568402206547 19.99637743807799)
1176,"LINESTRING (105.6570806517137 19.99333506792276, 105.6571167535032 19.9933553569157, 105.6571681192602 19.99339148531852, 105.6571715562548 19.99339331132939)","LINESTRING (105.6570806517137 19.99333506792276, 105.6571167535032 19.9933553569157, 105.6571681192602 19.99339148531852, 105.6571715562548 19.99339331132939)",11.5041900143,POINT (105.6570806517137 19.99333506792276),POINT (105.6571715562548 19.99339331132939)
1179,"LINESTRING (105.6572290038351 19.99271138985032, 105.657293756475 19.99270028656817, 105.6573135704663 19.99269446757027, 105.6573138896284 19.99269441569928)","LINESTRING (105.6572290038351 19.99271138985032, 105.657293756475 19.99270028656817, 105.6573135704663 19.99269446757027, 105.6573138896284 19.99269441569928)",9.08918118095,POINT (105.6572290038351 19.99271138985032),POINT (105.6573138896284 19.99269441569928)
1184,"LINESTRING (105.6615892603959 19.98477369257232, 105.661607465834 19.98481528641175)","LINESTRING (105.6615892603959 19.98477369257232, 105.661607465834 19.98481528641175)",4.98154344087,POINT (105.6615892603959 19.98477369257232),POINT (105.661607465834 19.98481528641175)
1188,"LINESTRING (105.6620276086778 19.98537495953829, 105.6620272740551 19.98537493211905, 105.6620255942907 19.98537457907397, 105.6620254601344 19.98537453285151, 105.6620245465259 19.98537434077499, 105.6620090352117 19.9853730514002, 105.6619690257159 19.98536502447733, 105.6619204170554 19.98536059023749)","LINESTRING (105.6620276086778 19.98537495953829, 105.6620272740551 19.98537493211905, 105.6620255942907 19.98537457907397, 105.6620254601344 19.98537453285151, 105.6620245465259 19.98537434077499, 105.6620090352117 19.9853730514002, 105.6619690257159 19.98536502447733, 105.6619204170554 19.98536059023749)",11.3452668635,POINT (105.6620276086778 19.98537495953829),POINT (105.6619204170554 19.98536059023749)
1190,"LINESTRING (105.6622483764507 19.96221455797374, 105.662249282081 19.96221854951485)","LINESTRING (105.6622483764507 19.96221455797374, 105.662249282081 19.96221854951485)",0.451778386063,POINT (105.6622483764507 19.96221455797374),POINT (105.662249282081 19.96221854951485)
1192,"LINESTRING (105.6622493102018 19.9622185370031, 105.6622513913618 19.96221121489896)","LINESTRING (105.6622493102018 19.9622185370031, 105.6622513913618 19.96221121489896)",0.839060113107,POINT (105.6622493102018 19.9622185370031),POINT (105.6622513913618 19.96221121489896)
1195,"LINESTRING (105.6622493522855 19.96221852984161, 105.6622545924063 19.96221320057678)","LINESTRING (105.6622493522855 19.96221852984161, 105.6622545924063 19.96221320057678)",0.805275287545,POINT (105.6622493522855 19.96221852984161),POINT (105.6622545924063 19.96221320057678)
1196,"LINESTRING (105.6622494720992 19.96221853963299, 105.6622499789564 19.96221871424183, 105.662250568026 19.9622190039886)","LINESTRING (105.6622494720992 19.96221853963299, 105.6622499789564 19.96221871424183, 105.662250568026 19.9622190039886)",0.125925916739,POINT (105.6622494720992 19.96221853963299),POINT (105.662250568026 19.9622190039886)
1197,"LINESTRING (105.6622494720992 19.96221853963299, 105.6622531443354 19.96221742859479)","LINESTRING (105.6622494720992 19.96221853963299, 105.6622531443354 19.96221742859479)",0.403441961156,POINT (105.6622494720992 19.96221853963299),POINT (105.6622531443354 19.96221742859479)
1198,"LINESTRING (105.6634661247739 19.96136823026195, 105.663459343517 19.9613685691117)","LINESTRING (105.6634661247739 19.96136823026195, 105.663459343517 19.9613685691117)",0.710560270356,POINT (105.6634661247739 19.96136823026195),POINT (105.663459343517 19.9613685691117)
1199,"LINESTRING (105.6634632289199 19.96136676537419, 105.6634660337773 19.96136812065313)","LINESTRING (105.6634632289199 19.96136676537419, 105.6634660337773 19.96136812065313)",0.329594361085,POINT (105.6634632289199 19.96136676537419),POINT (105.6634660337773 19.96136812065313)
1200,"LINESTRING (105.6634653411507 19.96136642347045, 105.6634659103706 19.96136789206053, 105.6634660337773 19.96136812065313)","LINESTRING (105.6634653411507 19.96136642347045, 105.6634659103706 19.96136789206053, 105.6634660337773 19.96136812065313)",0.20149599376,POINT (105.6634653411507 19.96136642347045),POINT (105.6634660337773 19.96136812065313)
1203,"LINESTRING (105.6634661104513 19.96136820373866, 105.6634668279287 19.96136272721763)","LINESTRING (105.6634661104513 19.96136820373866, 105.6634668279287 19.96136272721763)",0.610697456922,POINT (105.6634661104513 19.96136820373866),POINT (105.6634668279287 19.96136272721763)
1206,"LINESTRING (105.6634661492003 19.9613682567323, 105.6634714772603 19.96136095383956)","LINESTRING (105.6634661492003 19.9613682567323, 105.6634714772603 19.96136095383956)",0.981824351401,POINT (105.6634661492003 19.9613682567323),POINT (105.6634714772603 19.96136095383956)
1207,"LINESTRING (105.6636115524302 19.99317731072242, 105.6636139802419 19.99317370263078)","LINESTRING (105.6636115524302 19.99317731072242, 105.6636139802419 19.99317370263078)",0.473229626873,POINT (105.6636115524302 19.99317731072242),POINT (105.6636139802419 19.99317370263078)
1208,"LINESTRING (105.6636120766149 19.99317468970009, 105.6636139802419 19.99317370263078)","LINESTRING (105.6636120766149 19.99317468970009, 105.6636139802419 19.99317370263078)",0.227141004541,POINT (105.6636120766149 19.99317468970009),POINT (105.6636139802419 19.99317370263078)
1211,"LINESTRING (105.6638253970397 19.99321405399061, 105.6638249904483 19.99320479231248)","LINESTRING (105.6638253970397 19.99321405399061, 105.6638249904483 19.99320479231248)",1.02583993279,POINT (105.6638253970397 19.99321405399061),POINT (105.6638249904483 19.99320479231248)
1213,"LINESTRING (105.6645652365943 19.95648610104799, 105.6645695037363 19.95648880153686)","LINESTRING (105.6645652365943 19.95648610104799, 105.6645695037363 19.95648880153686)",0.537297026913,POINT (105.6645652365943 19.95648610104799),POINT (105.6645695037363 19.95648880153686)
1214,"LINESTRING (105.6645688712045 19.95648749430922, 105.6645693271428 19.95648831609459, 105.6645694949369 19.95648873473426)","LINESTRING (105.6645688712045 19.95648749430922, 105.6645693271428 19.95648831609459, 105.6645694949369 19.95648873473426)",0.152243126331,POINT (105.6645688712045 19.95648749430922),POINT (105.6645694949369 19.95648873473426)
1216,"LINESTRING (105.664570369571 19.9564852273844, 105.6645694949369 19.95648873473426)","LINESTRING (105.664570369571 19.9564852273844, 105.6645694949369 19.95648873473426)",0.398788832643,POINT (105.664570369571 19.9564852273844),POINT (105.6645694949369 19.95648873473426)
1219,"LINESTRING (105.6645695232124 19.95648885013855, 105.6645744352064 19.95648351817164)","LINESTRING (105.6645695232124 19.95648885013855, 105.6645744352064 19.95648351817164)",0.782539390435,POINT (105.6645695232124 19.95648885013855),POINT (105.6645744352064 19.95648351817164)
1220,"LINESTRING (105.6648349222736 19.96173071661201, 105.6648413976012 19.96173232535845)","LINESTRING (105.6648349222736 19.96173071661201, 105.6648413976012 19.96173232535845)",0.700556759748,POINT (105.6648349222736 19.96173071661201),POINT (105.6648413976012 19.96173232535845)
1221,"LINESTRING (105.6648352965179 19.96172664386415, 105.664841440475 19.96173229396985)","LINESTRING (105.6648352965179 19.96172664386415, 105.664841440475 19.96173229396985)",0.896810348118,POINT (105.6648352965179 19.96172664386415),POINT (105.664841440475 19.96173229396985)
1222,"LINESTRING (105.6648412814222 19.96173241792123, 105.6648383917211 19.96173317589885)","LINESTRING (105.6648412814222 19.96173241792123, 105.6648383917211 19.96173317589885)",0.313788504038,POINT (105.6648412814222 19.96173241792123),POINT (105.6648383917211 19.96173317589885)
1223,"LINESTRING (105.6648402198807 19.96173404920902, 105.6648411473514 19.96173258083363, 105.6648412814222 19.96173241792123)","LINESTRING (105.6648402198807 19.96173404920902, 105.6648411473514 19.96173258083363, 105.6648412814222 19.96173241792123)",0.212117011839,POINT (105.6648402198807 19.96173404920902),POINT (105.6648412814222 19.96173241792123)
1224,"LINESTRING (105.6648410249343 19.96173797670648, 105.6648413820436 19.96173234425803)","LINESTRING (105.6648410249343 19.96173797670648, 105.6648413820436 19.96173234425803)",0.624440411388,POINT (105.6648410249343 19.96173797670648),POINT (105.6648413820436 19.96173234425803)
1230,"LINESTRING (105.6663161245523 19.98295198854284, 105.6663102150835 19.98294644426038)","LINESTRING (105.6663161245523 19.98295198854284, 105.6663102150835 19.98294644426038)",0.871042404762,POINT (105.6663161245523 19.98295198854284),POINT (105.6663102150835 19.98294644426038)
1232,"LINESTRING (105.6663107868816 19.98293871686531, 105.6663102197443 19.98294644091827)","LINESTRING (105.6663107868816 19.98293871686531, 105.6663102197443 19.98294644091827)",0.856850371984,POINT (105.6663107868816 19.98293871686531),POINT (105.6663102197443 19.98294644091827)
1234,"LINESTRING (105.6663146821598 19.98294755076961, 105.6663102908885 19.98294641316213)","LINESTRING (105.6663146821598 19.98294755076961, 105.6663102908885 19.98294641316213)",0.476364035584,POINT (105.6663146821598 19.98294755076961),POINT (105.6663102908885 19.98294641316213)
1236,"LINESTRING (105.6663103055197 19.98294640266909, 105.6663125581244 19.98294291392043)","LINESTRING (105.6663103055197 19.98294640266909, 105.6663125581244 19.98294291392043)",0.452333505621,POINT (105.6663103055197 19.98294640266909),POINT (105.6663125581244 19.98294291392043)
1237,"LINESTRING (105.6663103055197 19.98294640266909, 105.666310918041 19.9829461637133, 105.6663111618834 19.98294610234633)","LINESTRING (105.6663103055197 19.98294640266909, 105.666310918041 19.9829461637133, 105.6663111618834 19.98294610234633)",0.0957254173379,POINT (105.6663103055197 19.98294640266909),POINT (105.6663111618834 19.98294610234633)
1240,"LINESTRING (105.6714323957652 19.99425335204121, 105.671442383945 19.99425349036836)","LINESTRING (105.6714323957652 19.99425335204121, 105.671442383945 19.99425349036836)",1.04502959631,POINT (105.6714323957652 19.99425335204121),POINT (105.671442383945 19.99425349036836)
1242,"LINESTRING (105.6715019246518 19.99238196789161, 105.6715169545649 19.99263035305656)","LINESTRING (105.6715019246518 19.99238196789161, 105.6715169545649 19.99263035305656)",27.5328929874,POINT (105.6715019246518 19.99238196789161),POINT (105.6715169545649 19.99263035305656)
1244,"LINESTRING (105.6716511595094 19.99594357023661, 105.6716674058485 19.99594693777684, 105.6717147892334 19.99595094617691, 105.6717184754419 19.99595164297526)","LINESTRING (105.6716511595094 19.99594357023661, 105.6716674058485 19.99594693777684, 105.6717147892334 19.99595094617691, 105.6717184754419 19.99595164297526)",7.11003064098,POINT (105.6716511595094 19.99594357023661),POINT (105.6717184754419 19.99595164297526)
1249,"LINESTRING (105.6745144628813 20.00675101776393, 105.6745104330864 20.00675433146451)","LINESTRING (105.6745144628813 20.00675101776393, 105.6745104330864 20.00675433146451)",0.558732509117,POINT (105.6745144628813 20.00675101776393),POINT (105.6745104330864 20.00675433146451)
1250,"LINESTRING (105.6745112344396 20.00675911616952, 105.6745144802015 20.0067510500233)","LINESTRING (105.6745112344396 20.00675911616952, 105.6745144802015 20.0067510500233)",0.955046781442,POINT (105.6745112344396 20.00675911616952),POINT (105.6745144802015 20.0067510500233)
1254,"LINESTRING (105.6745152617322 20.00675738114079, 105.6745145196471 20.00675109297964)","LINESTRING (105.6745152617322 20.00675738114079, 105.6745145196471 20.00675109297964)",0.700207641301,POINT (105.6745152617322 20.00675738114079),POINT (105.6745145196471 20.00675109297964)
1255,"LINESTRING (105.6745146603694 20.00675118474403, 105.6745147255334 20.00675120688591, 105.6745168876309 20.00675165050529)","LINESTRING (105.6745146603694 20.00675118474403, 105.6745147255334 20.00675120688591, 105.6745168876309 20.00675165050529)",0.238681627607,POINT (105.6745146603694 20.00675118474403),POINT (105.6745168876309 20.00675165050529)
1256,"LINESTRING (105.6745146603694 20.00675118474403, 105.6745161744557 20.00675331680811)","LINESTRING (105.6745146603694 20.00675118474403, 105.6745161744557 20.00675331680811)",0.284178629657,POINT (105.6745146603694 20.00675118474403),POINT (105.6745161744557 20.00675331680811)
1262,"LINESTRING (105.6787924057477 19.95290599271311, 105.6787850914984 19.95290302092844)","LINESTRING (105.6787924057477 19.95290599271311, 105.6787850914984 19.95290302092844)",0.833049822531,POINT (105.6787924057477 19.95290599271311),POINT (105.6787850914984 19.95290302092844)
1263,"LINESTRING (105.6787924470338 19.9529059707193, 105.6787879231975 19.95290043145626)","LINESTRING (105.6787924470338 19.9529059707193, 105.6787879231975 19.95290043145626)",0.774516869373,POINT (105.6787924470338 19.9529059707193),POINT (105.6787879231975 19.95290043145626)
1264,"LINESTRING (105.6787880535076 19.95290654192779, 105.6787923412946 19.95290605051042)","LINESTRING (105.6787880535076 19.95290654192779, 105.6787923412946 19.95290605051042)",0.451969928774,POINT (105.6787880535076 19.95290654192779),POINT (105.6787923412946 19.95290605051042)
1265,"LINESTRING (105.6787923439433 19.95290604909967, 105.6787914492324 19.95291033650377)","LINESTRING (105.6787923439433 19.95290604909967, 105.6787914492324 19.95291033650377)",0.483620321669,POINT (105.6787923439433 19.95290604909967),POINT (105.6787914492324 19.95291033650377)
1266,"LINESTRING (105.6787923412946 19.95290605051042, 105.6787918092735 19.9529065358964, 105.6787917820802 19.95290656780615)","LINESTRING (105.6787923412946 19.95290605051042, 105.6787918092735 19.9529065358964, 105.6787917820802 19.95290656780615)",0.081896576753,POINT (105.6787923412946 19.95290605051042),POINT (105.6787917820802 19.95290656780615)
1271,"LINESTRING (105.6808138925517 19.99017683977512, 105.6808097911672 19.99013931308843)","LINESTRING (105.6808138925517 19.99017683977512, 105.6808097911672 19.99013931308843)",4.1750664575,POINT (105.6808138925517 19.99017683977512),POINT (105.6808097911672 19.99013931308843)
1275,"LINESTRING (105.6812802201501 19.99340759721836, 105.68127754478 19.99339970014256)","LINESTRING (105.6812802201501 19.99340759721836, 105.68127754478 19.99339970014256)",0.917668794655,POINT (105.6812802201501 19.99340759721836),POINT (105.68127754478 19.99339970014256)
1277,"LINESTRING (105.6812814188983 19.99340098944492, 105.6812802661696 19.993407570751)","LINESTRING (105.6812814188983 19.99340098944492, 105.6812802661696 19.993407570751)",0.738248776539,POINT (105.6812814188983 19.99340098944492),POINT (105.6812802661696 19.993407570751)
1279,"LINESTRING (105.6812802901823 19.99340756405857, 105.6812855758468 19.99340951499666)","LINESTRING (105.6812802901823 19.99340756405857, 105.6812855758468 19.99340951499666)",0.59362099899,POINT (105.6812802901823 19.99340756405857),POINT (105.6812855758468 19.99340951499666)
1281,"LINESTRING (105.6812803974808 19.99340750234441, 105.6812822669816 19.99340515917542)","LINESTRING (105.6812803974808 19.99340750234441, 105.6812822669816 19.99340515917542)",0.324798122259,POINT (105.6812803974808 19.99340750234441),POINT (105.6812822669816 19.99340515917542)
1282,"LINESTRING (105.6812823099475 19.99340719312109, 105.6812806044538 19.99340744468791, 105.6812803974808 19.99340750234441)","LINESTRING (105.6812823099475 19.99340719312109, 105.6812806044538 19.99340744468791, 105.6812803974808 19.99340750234441)",0.203154425394,POINT (105.6812823099475 19.99340719312109),POINT (105.6812803974808 19.99340750234441)
1291,"LINESTRING (105.6859035941419 19.96127131730166, 105.685909491121 19.96127420849511)","LINESTRING (105.6859035941419 19.96127131730166, 105.685909491121 19.96127420849511)",0.695066734904,POINT (105.6859035941419 19.96127131730166),POINT (105.685909491121 19.96127420849511)
1292,"LINESTRING (105.6859093525392 19.96127427558809, 105.6859064814722 19.9612744025484)","LINESTRING (105.6859093525392 19.96127427558809, 105.6859064814722 19.9612744025484)",0.3007495006,POINT (105.6859093525392 19.96127427558809),POINT (105.6859064814722 19.9612744025484)
1293,"LINESTRING (105.6859093525392 19.96127427558809, 105.6859092211547 19.96127437965557, 105.6859079044736 19.96127572216532)","LINESTRING (105.6859093525392 19.96127427558809, 105.6859092211547 19.96127437965557, 105.6859079044736 19.96127572216532)",0.220554679035,POINT (105.6859093525392 19.96127427558809),POINT (105.6859079044736 19.96127572216532)
1294,"LINESTRING (105.6859094758775 19.9612742205659, 105.6859079106906 19.96127975419195)","LINESTRING (105.6859094758775 19.9612742205659, 105.6859079106906 19.96127975419195)",0.633909545017,POINT (105.6859094758775 19.9612742205659),POINT (105.6859079106906 19.96127975419195)
1298,"LINESTRING (105.6862745411744 19.99762067985297, 105.6862747285854 19.99762923321956)","LINESTRING (105.6862745411744 19.99762067985297, 105.6862747285854 19.99762923321956)",0.94677868156,POINT (105.6862745411744 19.99762067985297),POINT (105.6862747285854 19.99762923321956)
1299,"LINESTRING (105.6862794024518 19.99763381747171, 105.6862746926217 19.99762926124433)","LINESTRING (105.6862794024518 19.99763381747171, 105.6862746926217 19.99762926124433)",0.704987037331,POINT (105.6862794024518 19.99763381747171),POINT (105.6862746926217 19.99762926124433)
1302,"LINESTRING (105.6864435828829 20.00375327865394, 105.6864436840841 20.00374595668837)","LINESTRING (105.6864435828829 20.00375327865394, 105.6864436840841 20.00374595668837)",0.810369907025,POINT (105.6864435828829 20.00375327865394),POINT (105.6864436840841 20.00374595668837)
1305,"LINESTRING (105.6864437341899 20.00374598145474, 105.6864486398989 20.00374515765607)","LINESTRING (105.6864437341899 20.00374598145474, 105.6864486398989 20.00374515765607)",0.521218457364,POINT (105.6864437341899 20.00374598145474),POINT (105.6864486398989 20.00374515765607)
1306,"LINESTRING (105.6864437798075 20.0037460206035, 105.686444211395 20.0037462338971, 105.6864450037456 20.00374650854214)","LINESTRING (105.6864437798075 20.0037460206035, 105.686444211395 20.0037462338971, 105.6864450037456 20.00374650854214)",0.139230628753,POINT (105.6864437798075 20.0037460206035),POINT (105.6864450037456 20.00374650854214)
1307,"LINESTRING (105.6864437798075 20.0037460206035, 105.6864455059879 20.003749286561)","LINESTRING (105.6864437798075 20.0037460206035, 105.6864455059879 20.003749286561)",0.404031955587,POINT (105.6864437798075 20.0037460206035),POINT (105.6864455059879 20.003749286561)
1308,"LINESTRING (105.6866149777764 19.99745696652168, 105.6866165914936 19.99745797000633)","LINESTRING (105.6866149777764 19.99745696652168, 105.6866165914936 19.99745797000633)",0.202068762513,POINT (105.6866149777764 19.99745696652168),POINT (105.6866165914936 19.99745797000633)
1309,"LINESTRING (105.6866165608456 19.99745800072971, 105.6866169533738 19.9974646703444)","LINESTRING (105.6866165608456 19.99745800072971, 105.6866169533738 19.9974646703444)",0.739247859415,POINT (105.6866165608456 19.99745800072971),POINT (105.6866169533738 19.9974646703444)
1312,"LINESTRING (105.6868821067899 20.00113670168036, 105.6868840159575 20.00113285582162)","LINESTRING (105.6868821067899 20.00113670168036, 105.6868840159575 20.00113285582162)",0.470140424637,POINT (105.6868821067899 20.00113670168036),POINT (105.6868840159575 20.00113285582162)
1314,"LINESTRING (105.6868908866629 20.00113118546948, 105.6868839838645 20.00113272509681)","LINESTRING (105.6868908866629 20.00113118546948, 105.6868839838645 20.00113272509681)",0.741939262447,POINT (105.6868908866629 20.00113118546948),POINT (105.6868839838645 20.00113272509681)
1315,"LINESTRING (105.6868916659649 20.00113497603285, 105.6868840025478 20.0011327675239)","LINESTRING (105.6868916659649 20.00113497603285, 105.6868840025478 20.0011327675239)",0.838107971165,POINT (105.6868916659649 20.00113497603285),POINT (105.6868840025478 20.0011327675239)
1317,"LINESTRING (105.6868840159575 20.00113285582162, 105.6868841326383 20.00113355782785, 105.6868841527967 20.00113362534563)","LINESTRING (105.6868840159575 20.00113285582162, 105.6868841326383 20.00113355782785, 105.6868841527967 20.00113362534563)",0.0864058929848,POINT (105.6868840159575 20.00113285582162),POINT (105.6868841527967 20.00113362534563)
1319,"LINESTRING (105.6868871432485 20.00113594793366, 105.6868840163881 20.00113285079632)","LINESTRING (105.6868871432485 20.00113594793366, 105.6868840163881 20.00113285079632)",0.473788663163,POINT (105.6868871432485 20.00113594793366),POINT (105.6868840163881 20.00113285079632)
1320,"LINESTRING (105.6895965472396 19.95743692035019, 105.6895995778093 19.9574367733051, 105.6896025053309 19.95743699914881, 105.6896212418777 19.95744081996849, 105.6896302549631 19.95744378421914)","LINESTRING (105.6895965472396 19.95743692035019, 105.6895995778093 19.9574367733051, 105.6896025053309 19.95743699914881, 105.6896212418777 19.95744081996849, 105.6896302549631 19.95744378421914)",3.6291133252,POINT (105.6895965472396 19.95743692035019),POINT (105.6896302549631 19.95744378421914)
1323,"LINESTRING (105.6898218993937 19.9572040004886, 105.6898318270423 19.95720970240421)","LINESTRING (105.6898218993937 19.9572040004886, 105.6898318270423 19.95720970240421)",1.21546120092,POINT (105.6898218993937 19.9572040004886),POINT (105.6898318270423 19.95720970240421)
1325,"LINESTRING (105.6898439029891 19.95701899078361, 105.6898480831356 19.95701774275306, 105.6898690337528 19.95700875350492, 105.6898690922916 19.95700871924873, 105.6898758641111 19.95700581408722)","LINESTRING (105.6898439029891 19.95701899078361, 105.6898480831356 19.95701774275306, 105.6898690337528 19.95700875350492, 105.6898690922916 19.95700871924873, 105.6898758641111 19.95700581408722)",3.65146677222,POINT (105.6898439029891 19.95701899078361),POINT (105.6898758641111 19.95700581408722)
1328,"LINESTRING (105.6908530070235 19.99437421072734, 105.6908518300035 19.99437362094519)","LINESTRING (105.6908530070235 19.99437421072734, 105.6908518300035 19.99437362094519)",0.139363824,POINT (105.6908530070235 19.99437421072734),POINT (105.6908518300035 19.99437362094519)
1331,"LINESTRING (105.6908567756301 19.9943734324498, 105.6908518401726 19.99437360784715)","LINESTRING (105.6908567756301 19.9943734324498, 105.6908518401726 19.99437360784715)",0.51669107038,POINT (105.6908567756301 19.9943734324498),POINT (105.6908518401726 19.99437360784715)
1333,"LINESTRING (105.6908518420335 19.99437360356733, 105.6908591008378 19.9943692961149)","LINESTRING (105.6908518420335 19.99437360356733, 105.6908591008378 19.9943692961149)",0.89660572361,POINT (105.6908518420335 19.99437360356733),POINT (105.6908591008378 19.9943692961149)
1334,"LINESTRING (105.6908518426543 19.99437359972303, 105.6908518347684 19.99437351224442, 105.6908519442404 19.99437040017676)","LINESTRING (105.6908518426543 19.99437359972303, 105.6908518347684 19.99437351224442, 105.6908519442404 19.99437040017676)",0.354309902788,POINT (105.6908518426543 19.99437359972303),POINT (105.6908519442404 19.99437040017676)
1335,"LINESTRING (105.690855291839 19.99436778245269, 105.6908518426543 19.99437359972303)","LINESTRING (105.690855291839 19.99436778245269, 105.6908518426543 19.99437359972303)",0.738009362078,POINT (105.690855291839 19.99436778245269),POINT (105.6908518426543 19.99437359972303)
1338,"LINESTRING (105.6913980540503 19.96105565880226, 105.6913988638254 19.96104374644716, 105.6913960660756 19.96099336803703)","LINESTRING (105.6913980540503 19.96105565880226, 105.6913988638254 19.96104374644716, 105.6913960660756 19.96099336803703)",6.90391328932,POINT (105.6913980540503 19.96105565880226),POINT (105.6913960660756 19.96099336803703)
1340,"LINESTRING (105.6916544973675 19.9608977462549, 105.6916789339885 19.96092609405995)","LINESTRING (105.6916544973675 19.9608977462549, 105.6916789339885 19.96092609405995)",4.04721849515,POINT (105.6916544973675 19.9608977462549),POINT (105.6916789339885 19.96092609405995)
1342,"LINESTRING (105.6918838255912 19.96061184982519, 105.6919053741516 19.96062052051623)","LINESTRING (105.6918838255912 19.96061184982519, 105.6919053741516 19.96062052051623)",2.450482416,POINT (105.6918838255912 19.96061184982519),POINT (105.6919053741516 19.96062052051623)
1344,"LINESTRING (105.6942035226893 19.99688404343197, 105.694212594714 19.99686569491836)","LINESTRING (105.6942035226893 19.99688404343197, 105.694212594714 19.99686569491836)",2.24142067053,POINT (105.6942035226893 19.99688404343197),POINT (105.694212594714 19.99686569491836)
1346,"LINESTRING (105.6946713087403 19.95515368354362, 105.6946694011803 19.95515133140996)","LINESTRING (105.6946713087403 19.95515368354362, 105.6946694011803 19.95515133140996)",0.328027135679,POINT (105.6946713087403 19.95515368354362),POINT (105.6946694011803 19.95515133140996)
1347,"LINESTRING (105.6946701367626 19.95514718510879, 105.6946713249184 19.9551536640934)","LINESTRING (105.6946701367626 19.95514718510879, 105.6946713249184 19.9551536640934)",0.727707448377,POINT (105.6946701367626 19.95514718510879),POINT (105.6946713249184 19.9551536640934)
1350,"LINESTRING (105.6946713476046 19.95515364765913, 105.6946740221441 19.95514554078965)","LINESTRING (105.6946713476046 19.95515364765913, 105.6946740221441 19.95514554078965)",0.93979936452,POINT (105.6946713476046 19.95515364765913),POINT (105.6946740221441 19.95514554078965)
1352,"LINESTRING (105.6946714176493 19.9551536199373, 105.694675049704 19.9551502221041)","LINESTRING (105.6946714176493 19.9551536199373, 105.694675049704 19.9551502221041)",0.53464478661,POINT (105.6946714176493 19.9551536199373),POINT (105.694675049704 19.9551502221041)
1353,"LINESTRING (105.6946727597625 19.95515334752394, 105.6946719803274 19.95515354825534, 105.6946714176493 19.9551536199373)","LINESTRING (105.6946727597625 19.95515334752394, 105.6946719803274 19.95515354825534, 105.6946714176493 19.9551536199373)",0.143943989647,POINT (105.6946727597625 19.95515334752394),POINT (105.6946714176493 19.9551536199373)
1356,"LINESTRING (105.7070405179277 19.94584959186735, 105.7070407637203 19.94584762151309, 105.7070408434035 19.94584730854398)","LINESTRING (105.7070405179277 19.94584959186735, 105.7070407637203 19.94584762151309, 105.7070408434035 19.94584730854398)",0.255189637201,POINT (105.7070405179277 19.94584959186735),POINT (105.7070408434035 19.94584730854398)
1358,"LINESTRING (105.707042887559 19.94584658723591, 105.7070408293635 19.94584723575951)","LINESTRING (105.707042887559 19.94584658723591, 105.7070408293635 19.94584723575951)",0.227028891172,POINT (105.707042887559 19.94584658723591),POINT (105.7070408293635 19.94584723575951)
1359,"LINESTRING (105.7070464794826 19.94584836679638, 105.7070408393764 19.94584725405035)","LINESTRING (105.7070464794826 19.94584836679638, 105.7070408393764 19.94584725405035)",0.60293550785,POINT (105.7070464794826 19.94584836679638),POINT (105.7070408393764 19.94584725405035)
1361,"LINESTRING (105.7070479219249 19.94585316951182, 105.7070408433733 19.9458472696499)","LINESTRING (105.7070479219249 19.94585316951182, 105.7070408433733 19.9458472696499)",0.987432717575,POINT (105.7070479219249 19.94585316951182),POINT (105.7070408433733 19.9458472696499)
1363,"LINESTRING (105.7070430056329 19.94585278666311, 105.7070408434035 19.94584730854398)","LINESTRING (105.7070430056329 19.94585278666311, 105.7070408434035 19.94584730854398)",0.647096396159,POINT (105.7070430056329 19.94585278666311),POINT (105.7070408434035 19.94584730854398)
1365,"LINESTRING (105.7080100132781 19.98029046715335, 105.7080090671569 19.98029271614843, 105.7080044351491 19.98030928724235, 105.7080015632072 19.9803162586286)","LINESTRING (105.7080100132781 19.98029046715335, 105.7080090671569 19.98029271614843, 105.7080044351491 19.98030928724235, 105.7080015632072 19.9803162586286)",2.99263662,POINT (105.7080100132781 19.98029046715335),POINT (105.7080015632072 19.9803162586286)
1367,"LINESTRING (105.7083911824112 19.98070174324306, 105.7084102725261 19.98066903766416, 105.7084103325144 19.98066889743271)","LINESTRING (105.7083911824112 19.98070174324306, 105.7084102725261 19.98066903766416, 105.7084103325144 19.98066889743271)",4.15069158303,POINT (105.7083911824112 19.98070174324306),POINT (105.7084103325144 19.98066889743271)
